Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01,85.88999999999999,146.164,11.015,31.24,24.555000000000003,15.959999999999999,2.46,0.8583333333333334,18.278,1.7583333333333335,2.598333333333333,1.6066666666666667,,0.768,0.768,16.588333333333335,92.84499999999998,0.535,272.43666666666667,0.0,0.0,29.766666666666666,754.5166666666668,-0.14
2022-01-02,98.64999999999999,170.042,11.691666666666668,36.085,27.101666666666663,16.296,3.368,1.0,26.038,1.9116666666666668,2.4033333333333333,1.61,,0.8859999999999999,0.892,16.766666666666666,85.05499999999999,0.5116666666666667,271.4066666666667,0.0,0.0,88.37,754.1750000000001,-0.23
2022-01-03,161.03666666666666,287.21,11.673333333333334,37.36666666666667,27.651666666666667,16.096,3.7640000000000002,1.5599999999999998,27.93,2.8216666666666668,3.0033333333333334,2.0683333333333334,,1.454,1.3519999999999999,16.26,89.10000000000001,0.5066666666666667,257.265,0.0,0.0,76.965,753.12,-0.33
2022-01-04,180.51,316.144,19.893333333333334,42.04,35.858333333333334,15.947999999999999,2.752,1.9733333333333334,27.887999999999998,3.301666666666667,3.606666666666667,2.515,,1.562,1.702,15.328333333333333,94.28500000000001,0.24666666666666667,192.94833333333335,0.0,0.0,58.12166666666667,753.0133333333333,-0.23
2022-01-05,178.47333333333336,299.572,14.963333333333333,40.968333333333334,33.81333333333333,14.846,3.124,1.6166666666666665,26.689999999999998,3.1033333333333335,3.025,1.9583333333333333,,1.156,1.22,15.76,95.71499999999999,0.35000000000000003,236.9283333333333,0.0,0.0,37.65,753.0,-0.16
2022-01-06,192.725,328.264,13.388333333333334,40.17666666666667,31.55666666666667,16.436,3.6379999999999995,1.7316666666666667,34.506,2.8083333333333336,2.9466666666666668,2.715,,1.3379999999999999,1.386,17.349999999999998,90.66666666666667,0.32166666666666666,223.16333333333333,0.0,0.04,75.48833333333333,752.5516666666667,-0.26
2022-01-07,135.69166666666666,229.28400000000002,16.349999999999998,36.416666666666664,29.718333333333334,18.478,4.076,1.3283333333333334,28.121999999999996,2.4666666666666663,3.1216666666666666,2.1016666666666666,,1.4280000000000002,1.468,19.353333333333335,85.79166666666667,0.2833333333333333,219.14833333333334,0.0,0.0,116.25833333333333,752.86,-0.27
2022-01-08,80.43166666666667,155.68200000000002,20.224999999999998,34.45166666666667,31.166666666666668,22.206,4.022,1.0616666666666668,26.959999999999997,2.046666666666667,3.42,2.3733333333333335,,1.308,1.408,19.663333333333334,86.36166666666668,0.2916666666666667,226.75166666666667,0.0,0.0,131.0,752.5633333333334,-0.28
2022-01-09,84.065,176.346,15.555000000000001,33.193333333333335,29.188333333333333,18.44,4.684,0.9,23.566,2.0633333333333335,3.1016666666666666,2.3316666666666666,,1.254,1.204,19.988333333333333,84.70333333333333,0.3383333333333334,219.90833333333333,0.0,0.04,85.84500000000001,751.1700000000001,-0.35
2022-01-10,89.37833333333333,179.72,15.921666666666667,38.64833333333333,32.96,16.508,5.409999999999999,1.22,24.332,2.066666666666667,3.3433333333333333,3.1216666666666666,,1.8699999999999999,1.866,20.203333333333333,85.755,0.25833333333333336,209.17333333333332,0.0,0.08,108.69333333333333,751.4433333333333,-0.4
2022-01-11,129.34333333333333,234.368,15.025,33.915,32.315,15.734,4.1339999999999995,1.3983333333333334,36.152,2.8333333333333335,3.783333333333333,2.796666666666667,,1.6300000000000001,1.748,19.93166666666667,89.83166666666666,0.25833333333333336,220.67166666666665,0.0,0.0,58.00333333333333,751.815,-0.2
2022-01-12,75.785,140.95999999999998,14.604999999999999,29.77,30.286666666666665,13.636000000000001,4.346,0.8633333333333333,26.613999999999997,1.8066666666666666,2.665,1.86,,1.226,1.1380000000000001,19.44,89.49666666666667,0.29833333333333334,173.60833333333335,0.172,15.459999999999999,72.02166666666666,751.9066666666666,-0.21
2022-01-13,66.02,139.11399999999998,19.386666666666667,33.48166666666666,34.81333333333333,12.290000000000001,3.8899999999999997,1.0516666666666667,32.62,2.2283333333333335,3.3183333333333334,2.5716666666666668,,1.514,1.564,18.183333333333334,86.695,0.35833333333333334,224.74833333333333,0.002,0.22000000000000003,137.12833333333333,752.5799999999999,-0.31
2022-01-14,104.06,209.65,20.57166666666667,37.44,38.696666666666665,12.953999999999999,4.9879999999999995,1.3983333333333334,37.248000000000005,2.1133333333333333,3.39,2.3233333333333337,,1.626,1.8259999999999998,17.98,85.02499999999999,0.22999999999999998,196.35500000000002,0.0,0.04,106.82833333333333,752.7766666666666,-0.26
2022-01-15,103.97333333333334,194.94400000000002,9.258333333333333,30.365,26.276666666666667,10.754,3.784,1.0450000000000002,36.498000000000005,1.8800000000000001,2.81,1.92,,1.1600000000000001,1.092,18.035,81.36666666666666,0.5083333333333333,275.71666666666664,0.0,0.0,130.23166666666665,753.0366666666667,-0.29
2022-01-16,101.28166666666665,197.666,6.8,26.840000000000003,20.918333333333333,10.196,3.056,0.9116666666666666,32.372,1.5716666666666665,2.5349999999999997,1.4400000000000002,,0.518,0.674,16.595,84.39666666666666,0.7183333333333334,289.1383333333333,0.0,0.0,126.03666666666668,753.795,-0.3
2022-01-17,123.87833333333333,225.87600000000003,9.348333333333333,31.078333333333333,27.346666666666664,11.085999999999999,3.118,1.1833333333333333,31.160000000000004,1.9116666666666668,2.5733333333333333,1.4183333333333332,,0.708,0.8,14.631666666666668,90.18333333333334,0.5933333333333334,274.6983333333333,0.0,0.0,96.69333333333333,754.2966666666666,-0.27
2022-01-18,158.1,281.518,10.76,31.90833333333333,28.955,11.069999999999999,3.38,1.4716666666666667,27.296,2.2833333333333337,2.638333333333333,1.6266666666666667,,0.8540000000000001,1.02,14.128333333333332,93.92833333333334,0.5733333333333334,271.555,0.0,0.0,64.19666666666667,753.52,-0.19
2022-01-19,147.64166666666665,257.89,8.65,26.90833333333333,24.330000000000002,9.458,4.041666666666667,1.3,29.436,2.308333333333333,2.3633333333333333,1.4516666666666669,,0.674,0.826,12.498333333333333,90.54166666666667,0.7183333333333334,278.59166666666664,0.0,0.0,72.81833333333333,752.5500000000001,-0.21
2022-01-20,179.125,314.174,11.376666666666667,32.196666666666665,30.638333333333335,8.995999999999999,5.298333333333333,1.83,24.22666666666667,2.715,2.731666666666667,1.93,,1.222,1.274,10.921666666666667,92.40333333333332,0.3383333333333333,232.53833333333333,0.0,0.08,104.84333333333332,750.9733333333334,-0.28
2022-01-21,212.79666666666665,379.622,26.19333333333333,43.89000000000001,48.47,13.734,6.641666666666667,2.4899999999999998,21.02,3.7783333333333338,3.7933333333333334,3.41,,2.272,2.4880000000000004,13.266666666666666,86.00166666666667,0.24166666666666667,160.72833333333332,0.0,0.04,119.93833333333333,750.9733333333334,-0.27
2022-01-22,183.53166666666667,320.336,22.96166666666667,43.105,44.19,12.258,5.983333333333333,1.9733333333333334,24.319999999999997,3.1633333333333336,3.796666666666667,3.146666666666667,,1.568,2.022,14.850000000000001,83.39999999999999,0.265,150.24833333333333,0.0,0.0,103.09666666666665,751.9016666666666,-0.21
2022-01-23,114.52833333333332,195.80800000000002,12.933333333333332,33.535,32.21333333333333,7.839999999999999,6.996666666666666,1.1083333333333334,28.483333333333334,1.8316666666666668,2.396666666666667,2.0383333333333336,,0.95,0.9279999999999999,15.701666666666668,91.30333333333333,0.5,118.50999999999999,0.028000000000000004,2.34,61.701666666666675,751.7516666666667,-0.18
2022-01-24,120.90666666666668,216.208,14.753333333333332,34.343333333333334,34.324999999999996,8.892,10.459999999999999,1.3166666666666667,26.17833333333333,2.2183333333333333,2.4116666666666666,2.3333333333333335,,1.244,1.214,16.706666666666667,88.35333333333334,0.42333333333333334,145.65333333333334,0.0,0.0,84.355,751.9483333333334,-0.21
2022-01-25,118.205,224.804,13.36,31.888333333333335,32.598333333333336,9.0,5.011666666666667,1.2683333333333333,22.62,2.2399999999999998,2.36,2.058333333333333,,1.024,1.0859999999999999,15.39,93.09333333333332,0.5483333333333333,271.0933333333333,0.0,0.0,43.00833333333333,753.1783333333333,-0.16
2022-01-26,80.53166666666667,200.60399999999998,10.058333333333334,32.803333333333335,31.21666666666667,10.042,5.183333333333333,1.0366666666666668,40.70166666666667,1.8533333333333335,2.3733333333333335,2.055,,0.962,1.014,14.54,77.89833333333333,0.53,260.99333333333334,0.0,0.0,103.31,754.4966666666666,-0.25
2022-01-27,87.73833333333333,204.208,6.79,30.284999999999997,26.790000000000003,9.744000000000002,4.093333333333333,0.91,44.34833333333333,1.7016666666666669,2.1166666666666667,1.75,,0.744,0.778,12.993333333333332,75.045,0.5483333333333333,237.33833333333334,0.0,0.0,118.56333333333333,754.805,-0.27
2022-01-28,119.99333333333334,228.23200000000003,9.386666666666667,32.23166666666666,29.608333333333334,9.092,4.958333333333333,1.165,32.295,1.9133333333333333,2.561666666666667,1.8133333333333335,,0.842,0.8619999999999999,13.020000000000001,86.31166666666667,0.545,238.67333333333332,0.0,0.0,123.21333333333332,754.8866666666667,-0.26
2022-01-29,134.98166666666665,257.834,14.923333333333334,35.755,34.589999999999996,11.669999999999998,6.27,1.9000000000000001,33.971666666666664,2.8866666666666667,2.985,2.226666666666667,,1.362,1.364,13.403333333333334,81.34666666666666,0.37000000000000005,223.47333333333333,0.0,0.0,149.465,754.86,-0.3
2022-01-30,135.13833333333335,257.86600000000004,8.51,35.58833333333333,30.334999999999997,10.834,7.023333333333333,2.138333333333333,35.74333333333333,2.1016666666666666,2.6300000000000003,1.991666666666667,,0.992,1.0879999999999999,13.921666666666667,78.27,0.37333333333333335,197.58833333333334,0.0,0.0,139.10333333333332,754.4416666666666,-0.3
2022-01-31,181.67,312.79,11.936666666666667,40.27,35.815,11.492,7.640000000000001,2.19,31.015,2.1933333333333334,2.938333333333334,2.1583333333333337,,1.204,1.35,14.834999999999999,82.69,0.2683333333333333,188.1483333333333,0.0,0.0,134.835,754.2566666666667,-0.29
2022-02-01,164.39833333333334,283.352,16.783333333333335,39.775,38.461666666666666,11.172,5.8566666666666665,1.865,26.518333333333334,3.3000000000000003,2.9600000000000004,2.5766666666666667,,1.422,1.6280000000000001,13.125,91.0,0.4166666666666667,231.8166666666667,0.0,0.0,89.99833333333333,754.4483333333334,-0.23
2022-02-02,164.93833333333333,299.252,11.776666666666666,35.75666666666667,32.428333333333335,8.414,6.43,1.6366666666666667,38.3,2.5283333333333333,2.7100000000000004,1.8716666666666668,,1.002,1.0899999999999999,14.773333333333333,86.57666666666667,0.35000000000000003,126.58833333333332,0.0,0.12000000000000002,119.005,754.9033333333333,-0.27
2022-02-03,119.83333333333333,237.17199999999997,9.393333333333333,30.048333333333332,26.973333333333333,8.042,10.658333333333333,1.165,41.205,1.7816666666666665,2.32,1.3950000000000002,,0.798,0.8039999999999999,16.013333333333332,78.665,0.7999999999999999,101.38833333333332,0.182,17.1,137.845,754.65,-0.3
2022-02-04,51.71,106.404,7.636666666666667,28.131666666666664,23.328333333333333,7.428,6.556666666666666,0.7116666666666666,30.526666666666667,1.1033333333333333,1.4033333333333333,1.0133333333333334,,0.564,0.6100000000000001,14.468333333333334,91.57,1.0316666666666665,100.56666666666668,0.036,3.3,50.895,754.4383333333334,-0.16
2022-02-05,37.875,88.018,7.1883333333333335,26.939999999999998,24.849999999999998,6.7700000000000005,4.655,0.6533333333333333,34.86,1.86,1.4166666666666667,1.46,,0.654,0.724,13.405000000000001,87.34666666666668,0.6666666666666666,254.26333333333335,0.002,0.13999999999999999,126.96499999999999,755.04,-0.31
2022-02-06,69.94500000000001,146.66799999999998,8.898333333333333,27.703333333333333,26.911666666666665,6.564,4.616666666666667,1.0116666666666667,37.068,1.7983333333333331,1.8383333333333332,1.715,,0.97,1.0059999999999998,13.288333333333334,85.87,0.4283333333333333,236.1966666666667,0.0,0.0,160.33833333333334,755.6700000000001,-0.34
2022-02-07,106.47333333333334,191.198,14.375,32.49166666666667,32.79333333333333,9.602,6.3,1.3616666666666666,33.22333333333333,2.021666666666667,2.2066666666666666,1.9566666666666663,,1.026,1.218,13.74,85.59833333333334,0.305,214.7733333333333,0.0,0.08,151.33666666666667,755.5016666666667,-0.32
2022-02-08,118.88833333333332,216.798,13.746666666666668,37.39,36.1,12.01,9.891666666666667,1.3666666666666665,36.564,2.2216666666666667,2.563333333333333,2.59,,1.27,1.498,14.883333333333335,81.91000000000001,0.2783333333333333,158.97666666666666,0.0,0.04,153.045,755.1766666666667,-0.32
2022-02-09,116.64833333333333,199.348,9.483333333333333,36.58833333333333,31.713333333333335,15.809999999999999,12.209999999999999,1.1283333333333332,35.266,2.0033333333333334,2.183333333333333,1.9133333333333333,,0.95,1.1179999999999999,16.098333333333333,83.065,0.47833333333333333,115.28666666666668,0.0,0.04,127.22000000000001,754.9733333333334,-0.28
2022-02-10,120.63166666666666,196.036,10.368333333333334,37.470000000000006,32.651666666666664,15.402000000000001,10.726666666666667,1.0016666666666667,26.762,2.31,1.9966666666666664,1.7583333333333335,,1.134,1.1300000000000001,16.99,82.12333333333333,0.4533333333333333,239.39666666666668,0.002,0.44000000000000006,138.49333333333334,754.8649999999999,-0.3
2022-02-11,65.08333333333333,146.602,8.266666666666667,33.306666666666665,28.74,14.822,11.646666666666667,0.7716666666666666,40.2,1.805,1.5083333333333335,1.4883333333333333,,0.842,0.858,15.840000000000002,68.60166666666667,0.6683333333333333,244.8216666666667,0.0,0.0,165.205,755.0766666666667,-0.35
2022-02-12,77.665,172.286,13.516666666666666,35.708333333333336,31.50333333333333,16.014,11.411666666666667,1.035,44.332,2.0416666666666665,1.835,1.8383333333333332,,1.0779999999999998,1.1560000000000001,15.303333333333333,65.75166666666667,0.5033333333333333,226.78166666666667,0.0,0.0,172.96666666666667,755.1266666666667,-0.35
2022-02-13,108.33,198.678,14.676666666666668,40.461666666666666,37.291666666666664,16.832,12.793333333333335,1.3533333333333333,36.022000000000006,2.0483333333333333,2.3816666666666664,1.9116666666666668,,1.1280000000000001,1.278,15.325000000000001,69.08666666666666,0.3116666666666667,216.4416666666667,0.0,0.0,167.34166666666667,755.015,-0.34
2022-02-14,121.72166666666668,219.968,22.804999999999996,44.24666666666667,45.083333333333336,17.946,10.106666666666666,1.6966666666666665,29.208333333333332,2.06,2.885,3.25,,1.584,1.9900000000000002,15.628333333333332,70.04166666666667,0.285,210.57500000000002,0.0,0.0,171.04666666666665,755.12,-0.35
2022-02-15,143.62666666666667,243.32,22.083333333333332,42.163333333333334,41.32833333333333,17.8,10.4,1.6016666666666666,29.003333333333334,3.0016666666666665,2.703333333333333,3.1750000000000003,,1.8,2.004,15.891666666666666,73.67166666666667,0.3233333333333333,225.65666666666667,0.0,0.0,166.15666666666667,755.1700000000001,-0.34
2022-02-16,123.435,220.01,12.773333333333333,42.16166666666667,35.663333333333334,16.234,10.51,1.4400000000000002,30.131666666666664,2.2833333333333337,2.165,2.1416666666666666,,1.3679999999999999,1.3980000000000001,16.551666666666666,73.39999999999999,0.45,241.655,0.0,0.0,166.10333333333332,754.7583333333333,-0.33
2022-02-17,120.43333333333334,206.596,10.768333333333333,41.620000000000005,32.96333333333333,11.464,15.056666666666667,1.2466666666666668,35.63833333333333,2.0966666666666667,1.9266666666666665,1.741666666666667,,1.018,1.05,17.400000000000002,69.60166666666667,0.505,237.71166666666667,0.0,0.0,170.95333333333335,754.6666666666666,-0.34
2022-02-18,89.23166666666667,186.498,20.21166666666667,46.49333333333333,40.005,12.872,14.221666666666666,1.2933333333333332,31.863333333333333,2.066666666666667,2.316666666666667,1.9933333333333334,,1.222,1.216,17.158333333333335,60.17166666666666,0.43166666666666664,220.62333333333333,0.0,0.0,171.87166666666667,754.8983333333334,-0.36
2022-02-19,88.395,191.956,13.084999999999999,43.03333333333333,35.25333333333333,12.478,16.173333333333336,1.1533333333333333,31.823333333333334,2.091666666666667,1.9083333333333332,1.8133333333333335,,1.042,1.124,18.06833333333333,57.79333333333333,0.5533333333333333,218.15833333333333,0.0,0.0,176.58,754.7233333333334,-0.35
2022-02-20,70.425,160.642,7.466666666666666,32.27,25.593333333333334,10.959999999999999,14.910000000000002,0.9816666666666666,28.751666666666665,1.55,1.6233333333333333,1.4833333333333334,,0.8380000000000001,0.8240000000000001,18.111666666666668,56.68666666666667,0.5483333333333333,222.11666666666667,0.0,0.0,168.92499999999998,754.1516666666666,-0.35
2022-02-21,72.39333333333333,160.998,9.296666666666667,34.053333333333335,27.743333333333336,10.878,13.046666666666667,1.075,32.665,1.7166666666666668,1.8166666666666667,1.68,,0.898,0.986,17.633333333333333,58.47,0.4566666666666667,213.03833333333333,0.0,0.0,172.17666666666665,754.3233333333334,-0.35
2022-02-22,115.955,211.862,13.898333333333333,36.75833333333333,31.901666666666667,12.846,14.770000000000001,1.33,33.99,2.125,2.36,1.72,,0.992,1.0539999999999998,17.261666666666667,71.18333333333334,0.4083333333333334,125.57833333333333,0.0,0.0,147.90666666666667,755.225,-0.31
2022-02-23,84.85666666666667,157.23999999999998,9.253333333333334,35.47666666666667,29.173333333333332,10.398,16.150000000000002,1.1816666666666666,36.47,1.2233333333333334,1.5283333333333333,1.1716666666666666,,0.58,0.724,18.66,67.60666666666667,0.5816666666666667,99.855,0.0,0.0,160.75333333333333,755.3283333333334,-0.33
2022-02-24,90.10000000000001,168.15,10.156666666666668,36.888333333333335,31.23333333333333,9.790000000000001,10.568333333333333,1.32,46.086666666666666,1.5633333333333332,1.59,1.4883333333333333,,0.82,0.938,19.133333333333333,68.57333333333334,0.5883333333333334,107.38833333333332,0.0,0.0,115.255,754.8433333333334,-0.32
2022-02-25,114.82166666666667,182.498,15.04,37.655,35.544999999999995,10.608,7.658333333333334,1.3950000000000002,28.651666666666667,2.0466666666666664,2.25,2.631666666666667,,1.332,1.524,19.255,80.665,0.37000000000000005,138.62166666666667,0.0,0.0,147.61499999999998,755.15,-0.29
2022-02-26,104.60833333333333,178.664,16.735,38.54,36.515,13.235999999999999,7.971666666666667,1.3399999999999999,29.916666666666668,1.8716666666666668,2.4566666666666666,2.6733333333333333,,1.0719999999999998,1.3980000000000001,19.513333333333332,72.50666666666666,0.3416666666666666,133.34,0.0,0.0,151.09833333333333,755.2983333333333,-0.32
2022-02-27,112.02333333333333,204.006,15.921666666666667,38.199999999999996,35.27166666666667,13.11,8.428333333333333,1.3816666666666666,33.98833333333334,2.045,2.603333333333333,2.473333333333333,,1.246,1.408,19.888333333333332,71.615,0.295,173.27,0.0,0.0,134.69,754.91,-0.3
2022-02-28,96.91000000000001,198.026,12.556666666666667,38.903333333333336,33.76833333333333,11.931999999999999,6.21,1.325,37.685,2.3466666666666667,2.4033333333333333,3.091666666666667,,1.176,1.268,20.031666666666666,64.855,0.5516666666666666,255.00333333333333,0.0,0.0,180.3083333333333,754.8966666666666,-0.36
2022-03-01,97.40833333333335,206.08,17.768333333333334,39.52166666666667,36.26166666666666,11.559999999999999,7.653333333333333,1.3916666666666666,36.028333333333336,1.9016666666666666,2.0166666666666666,6.456666666666667,,1.4125,1.8,19.186666666666667,66.07000000000001,0.2866666666666667,208.07500000000002,0.0,0.0,166.03666666666666,755.1966666666667,-0.34
2022-03-02,105.28166666666668,207.32399999999998,17.44,40.623333333333335,36.52166666666667,11.754,7.016666666666667,1.4366666666666665,37.038333333333334,2.1750000000000003,1.9616666666666667,5.133333333333334,,1.585,1.77,19.001666666666665,67.42833333333333,0.38999999999999996,228.39333333333335,0.0,0.0,175.97333333333333,755.1783333333333,-0.35
2022-03-03,103.27833333333332,200.224,16.236666666666668,42.306666666666665,37.855,11.432,7.128333333333334,1.3433333333333335,37.21333333333333,2.0233333333333334,2.02,3.526666666666667,,1.512,1.6,19.565,66.835,0.31833333333333336,207.22333333333336,0.0,0.0,176.53833333333333,755.02,-0.35
2022-03-04,95.92833333333334,212.00799999999998,14.551666666666668,43.31666666666666,37.666666666666664,11.012,8.49,1.295,30.735,2.4316666666666666,2.9450000000000003,6.746666666666666,,3.85,3.7920000000000003,20.328333333333333,64.39333333333333,0.4216666666666667,219.49,0.0,0.0,170.6,754.6316666666667,-0.35
2022-03-05,79.28166666666667,193.898,9.056666666666667,35.96333333333333,30.125,10.022,8.433333333333334,1.18,35.56333333333333,2.408333333333333,2.43,3.8016666666666663,,2.712,3.348,20.87666666666667,59.278333333333336,0.5116666666666667,240.41166666666663,0.0,0.0,167.21,754.4233333333333,-0.33
2022-03-06,83.54,189.728,13.945,36.75666666666667,32.48,10.056000000000001,7.828333333333333,1.23,36.28666666666667,2.016666666666667,2.546666666666667,3.225,,2.8259999999999996,3.65,20.408333333333335,62.721666666666664,0.3233333333333333,216.76833333333332,0.0,0.0,167.19,754.9133333333334,-0.2
2022-03-07,101.31500000000001,210.02800000000002,18.395,40.958333333333336,38.836666666666666,10.602,7.308333333333334,1.36,37.265,2.063333333333333,2.84,4.05,,2.618,3.806,21.121666666666666,64.90333333333334,0.34,226.86333333333334,0.0,0.0,171.34666666666666,755.0433333333334,-0.2
2022-03-08,90.02666666666666,212.95,9.92,37.714999999999996,31.853333333333335,10.248000000000001,7.571666666666666,1.24,33.17666666666667,1.4966666666666668,2.3633333333333333,2.46,,1.452,2.202,22.578333333333333,59.56,0.49,242.97000000000003,0.0,0.0,201.262,755.4416666666666,0.34
2022-03-09,98.32833333333332,212.81599999999997,12.645000000000001,40.09166666666667,34.5,10.132,8.548333333333332,1.1683333333333332,38.660000000000004,1.9033333333333333,2.4533333333333336,2.765,,1.672,2.518,22.368333333333336,59.61000000000001,0.40166666666666667,239.88166666666666,0.0,0.0,197.442,755.5733333333333,0.35
2022-03-10,110.60166666666667,228.404,17.209999999999997,44.22,40.62,10.978,9.174999999999999,1.2333333333333334,34.727999999999994,1.9783333333333333,2.4933333333333336,2.82,,1.702,2.416,23.153333333333332,57.76500000000001,0.38999999999999996,231.415,0.0,0.0,194.398,755.21,0.35
2022-03-11,107.13333333333333,229.592,12.293333333333331,39.895,35.785,13.7,7.796666666666667,1.2683333333333333,37.818333333333335,2.152,1.9100000000000001,2.432,,1.512,1.9280000000000002,23.415000000000003,57.335,0.5816666666666667,245.62666666666667,0.0,0.0,190.85,754.2383333333333,0.35
2022-03-12,95.09499999999998,206.33800000000002,7.523333333333333,34.635,27.040000000000003,16.424,7.816666666666666,1.22,31.311666666666667,1.7899999999999998,1.7100000000000002,2.234,,1.4420000000000002,1.6460000000000001,23.459999999999997,57.97,0.46166666666666667,238.45000000000002,0.0,0.0,197.606,753.5883333333333,0.36
2022-03-13,101.92166666666667,216.586,9.551666666666668,39.47166666666667,29.411666666666665,23.529999999999998,7.456666666666666,1.265,32.795,2.2849999999999997,2.2216666666666667,2.901666666666667,,1.526,1.9739999999999998,23.78,58.68333333333334,0.46,239.87333333333333,0.0,0.0,190.042,753.725,0.28
2022-03-14,110.84833333333331,227.66799999999998,11.691666666666668,42.269999999999996,33.265,21.808,8.096666666666666,1.3383333333333332,37.072,2.35,2.283333333333333,2.998333333333333,,1.784,2.592,24.095,57.45666666666667,0.385,233.99666666666667,0.0,0.0,193.05,753.7049999999999,0.35
2022-03-15,112.40666666666665,237.102,18.31833333333333,47.00333333333333,41.55166666666667,17.47,8.645,1.5983333333333334,26.982,2.56,3.2099999999999995,4.8133333333333335,,4.578,8.528,25.0,58.76,0.3433333333333333,227.59,0.0,0.0,181.002,753.2283333333334,0.35
2022-03-16,105.925,239.12400000000002,10.895000000000001,37.69833333333333,29.131666666666664,17.056,8.885,1.67,24.564999999999998,2.4366666666666665,2.99,2.8033333333333332,,3.4240000000000004,6.8740000000000006,25.938333333333333,57.725,0.2833333333333333,179.32833333333335,0.0,0.0,179.68,752.9283333333333,0.44
2022-03-17,134.62833333333333,233.052,5.258333333333334,28.99166666666667,21.941666666666666,14.044,12.476666666666667,1.4033333333333333,36.39,2.186666666666667,2.9583333333333335,1.9383333333333335,,1.9759999999999998,3.9240000000000004,28.205,62.525,0.6416666666666667,94.67,0.0,0.0,145.335,752.275,-0.07
2022-03-18,142.25666666666666,224.448,4.873333333333333,26.926666666666666,19.0,14.406,10.213333333333333,1.6566666666666665,37.284000000000006,2.5033333333333334,2.766666666666667,1.7166666666666666,,1.8359999999999999,3.136,29.60166666666667,64.71,0.51,90.28333333333335,0.0,0.0,140.955,752.2516666666667,-0.06
2022-03-19,96.74666666666667,162.028,5.81,29.498333333333335,20.99833333333333,14.053999999999998,9.556666666666667,1.4566666666666668,59.384,1.9083333333333332,2.905,1.8833333333333335,,1.986,3.498,29.44333333333333,60.721666666666664,0.39166666666666666,170.95666666666668,0.0,0.0,154.28333333333333,752.0133333333333,-0.05
2022-03-20,108.73166666666667,184.942,6.478333333333333,30.599999999999998,21.224999999999998,13.888,8.535,1.2883333333333333,60.322,2.025,3.046666666666667,1.75,,1.9780000000000002,2.9779999999999998,29.621666666666666,62.919999999999995,0.39166666666666666,176.1966666666667,0.0,0.0,135.73666666666668,751.8866666666667,-0.06
2022-03-21,102.71666666666665,201.494,8.028333333333334,34.38333333333333,24.598333333333333,12.818000000000001,7.538333333333333,1.2483333333333333,48.176,2.37,3.265,1.7533333333333332,,2.12,2.714,30.015,59.27166666666667,0.37833333333333335,198.1016666666667,0.0,0.0,150.86666666666667,752.0316666666668,-0.05
2022-03-22,99.35166666666667,226.17399999999998,8.761666666666667,36.431666666666665,24.534999999999997,13.628,10.313333333333334,1.2816666666666665,43.992000000000004,2.3316666666666666,3.185,1.6033333333333335,,2.272,2.7079999999999997,29.515,49.39333333333334,0.425,206.0533333333333,0.0,0.0,156.455,752.165,-0.05
2022-03-23,122.43666666666667,273.062,13.74,45.66833333333333,32.556666666666665,15.907999999999998,9.755,1.4933333333333334,46.446000000000005,3.0583333333333336,3.526666666666667,1.7916666666666667,,2.518,3.092,28.814999999999998,43.745000000000005,0.4483333333333333,181.12833333333333,0.0,0.0,164.57833333333335,752.2633333333333,-0.05
2022-03-24,101.675,249.76,5.803333333333334,40.961666666666666,26.72666666666667,16.869999999999997,10.903333333333334,1.7516666666666667,38.38,2.316666666666667,2.748333333333333,1.4616666666666667,,1.6600000000000001,1.802,28.573333333333334,40.00833333333333,0.6449999999999999,209.02833333333334,0.0,0.0,161.33666666666667,752.0016666666667,-0.04
2022-03-25,102.36166666666668,253.07600000000002,8.01,42.605,30.33,18.95,10.82,1.5383333333333333,27.948,2.486666666666667,2.68,1.4633333333333332,,1.9100000000000001,1.766,29.941666666666666,38.861666666666665,0.6066666666666667,215.31500000000003,0.0,0.0,161.35666666666665,751.9966666666666,-0.04
2022-03-26,101.57333333333332,256.08000000000004,7.401666666666666,39.815,25.265,19.696,9.263333333333334,0.9016666666666667,36.989999999999995,2.1766666666666667,2.476666666666667,1.555,,1.544,1.544,29.201666666666668,31.736666666666668,0.7933333333333333,224.15666666666667,0.0,0.0,177.54333333333332,752.3249999999999,-0.04
2022-03-27,103.78833333333334,254.402,13.968,51.338,39.876,11.045,12.366666666666667,1.2916666666666667,37.984,2.4699999999999998,3.125,1.8433333333333335,,2.018,2.402,28.7,34.766666666666666,0.4633333333333334,195.10333333333332,0.0,0.0,168.77666666666667,752.5766666666667,-0.05
2022-03-28,136.494,297.7225,11.892,53.508,37.054,15.33,12.644000000000002,1.67,37.69,3.21,3.81,1.492,,2.3449999999999998,3.2575000000000003,28.442,43.275999999999996,0.502,190.428,0.0,0.0,157.1,752.072,-0.05
